"PLATFORM_TITLE_ID","REGION","MIXIMUM_VIEWING"
GX-EVFQSyVsIPaQEAAAAP,CO,19
GYRKjBwiv7meOMgEAAAAY,MX,19
GXuOsXgehxqUJwwEAAAPp,CO,19
GYfm4cQsbv6DCwwEAAAAC,CO,19
GYGd7MAOfr8PDFgEAAAAs,BR,19
GX72QuwdZ0yGqwgEAAAY4,CO,19
GYVt8aQzaHcLDaAEAAABM,NO,19
GYhkQOgSBr7yxKwEAAACo,BR,19
GVzTjQwlYJGHCwgEAAAAC,ES,19
GX2zTGQW_S8NYwwEAAALK,AR,19
GYJ2XEAqFV74-twEAAAGG,CO,19
GX1AF4QPcoYaMwgEAAAQ5,AR,19
GYYa5yw5qULHDwwEAAABL,CO,19
GYY1sZA0veppyqgEAAAAD,BR,19
GWxa3KAdk7KC5nAEAAAAp,FI,19
GXt52SQtPlcPCwgEAAAmo,CO,19
GYbvoqgoeYawYwwEAAAAN,DK,19
GVW-NtQ58CZChdhoJAAAJ,PL,19
GXRZd8AUueK5TwgEAAAKq,DK,19
GXxnHdAHS5cN_vAEAAAKa,DK,19
GYBmsKA4FaUnDdQEAAAAj,NO,19
GYJ1qmAvgjazDWwEAAAB5,BR,19
GY4XklwmeFpSgigEAAALS,CO,19
GYbtlswuHR0cNggEAAAOa,FI,19
GYBM_GApVR33DwwEAAAA7,PL,19
GYZLEBw2h28PCRQEAAAAH,DK,19
GYEfQTQYG0JGcqAEAAAAM,MX,19
GYtrceQUpacLCwgEAAAyB,BR,19
GVU3q1wjxXFFvjSoJAZSx,ES,19
GXd7mnAOklsPCwwEAADwc,CO,19
GXvI-MwN9eoaEUwEAAABn,PL,19
GYR1YhQ7-C7iVuQEAAAj-,PL,19
GYGd7ZAdxQMNAwgEAAAGY,US,19
GYm0w6AY16rM7wgEAAADM,US,19
GYJlyIwSleVi5wgEAAAAF,ES,19
GZFl_2gOcvHSfmgEAAAn9,MX,19
GYscldgW690qupQEAAAJN,BR,19
GWW-7pQEyWH8qmAEAAACQ,CO,19
GXjr8UQSrLMPDwwEAAAgO,FI,19
GYRLKMAyW-LSswwEAAADB,DK,19
GYJ5lYgwLybm6rwEAAAIF,CO,19
GYRTGaQeW-MMKwwEAAAAH,MX,19
GYhkWWguhlcIKbwEAAACq,CO,19
GXdu2Twm0MaXCPQEAADe0,AR,19
GX9q8ZQSTsMIwlQEAAAAF,AR,19
GYfE2tgOlP3BLwwEAAAAR,NO,19
GVwVwGwCSn8Muw5cJAAAD,ES,19
GYMZl4Q7y8JhGigEAAABA,BR,19
GYK0q4AsaysLDLQEAAAAG,MX,19
GY3KICQo0pZOegAEAAABQ,MX,19
GV40MagYuk4qFrwEAAABf,CO,19
GZDRcgwyT9bGYsAEAAAaQ,NO,19
GWATj7QctF6uTIQEAAAAO,DK,19
GYmY8GAL1rmWCpQEAAAAC,MX,19
GXdu2Tw3dR5uAuwEAADaT,CO,19
GYnJXigSGq4jCwwEAAAAe,SE,19
GXtlhCgtvX5uSkwEAAATC,AR,19
GY1_kAgCp-jqGwwEAAABP,FI,19
GYsBCCAu338LCBQEAAAAC,AR,19
GYN49Jg05-ROXUQEAAAIw,NO,19
GYPByzgYje6uLKAEAAAAI,AR,19
GXtZ0GAMvfMPCwgEAAABv,CO,19
GY1v3VwRtIsNVqwEAAABR,MX,19
GYZ9WIQ8WzLSToAEAAAAE,MX,19
GYk7_Hwa5mL61wwEAAAAO,MX,19
GYPuuggkKbwqlwgEAAABC,BR,19
GXxsXSgEGzWLCwwEAAAA-,CO,19
GYIjiCwmNY5GxLwEAAAK4,BR,19
GYkHO2gV8OsPCDgEAAAJ-,CO,19
GYkcTpAK4oJylrgEAAABp,US,19
GYA79hQZbUsI3gQEAAAB0,NL,19
GYTG1VAKUzhyFowEAAAHn,BR,19
GYdVxeQ2qjHuYpAEAAAAH,CO,19
GXsUzqAHp-UCxkQEAAAAa,AR,19
GYjOKBgPsgouhCwEAAAAG,AR,19
GXjr8UQRCvY-njwEAAA6v,AR,19
GVWeozQ7ZFF-0twgJAACR,ES,19
GYi9_hALFkavDwwEAAADL,AR,19
GV22CjAE90q2QwgEAAAAI,FI,19
GYwlKRAdU15a8kAEAAAbR,FI,19
GXdzQYQCaQ6XCPQEAADiW,AR,18
GY4fl9Qimu4SKbQEAAAAE,CO,18
GYF47PQCUU7C5mAEAAAAk,MX,18
GYGQNmw2uabSBrAEAAAKG,BR,18
GY8gY4g0Jr5SgigEAAAu-,BR,18
GXdu2UQN96JuAuwEAADah,NO,18
GYsrF1Q7un0qupQEAAARI,CO,18
GYn1GYQpzpKtzhQEAAARe,CO,18
GYGQNpQ2iUYW2XgEAAAFQ,CO,18
GYJ2AvA1hwsM-hAEAAAAC,CO,18
GYjG09AygxKS9LQEAAAAE,CO,18
GWDXSHA84tMLDwgEAAACY,BR,18
GXxsXSgEGzWLCwwEAAAA-,FI,18
GXdu2ZAJKjsPCwwEAADW-,BR,18
GZHoNKw4iArDCLQEAAAwo,ES,18
GYfGr0Qs8jW5CwwEAAAAb,AR,18
GXHHayQM8kp7CwgEAAAF7,ES,18
GYQQPHgWqIISYAQEAAAAw,AR,18
GYJxoQQe-gaGSwwEAAAAE,NL,18
GYkbpQg166r7DwgEAAAAl,NO,18
GXmpe6wUtaJ4_wwEAADKn,PL,18
GXdu2ZArRxJuAuwEAADbD,CO,18
GYvrmjgvf6HcpuQEAAAPG,NO,18
GXSybwAQbtpVLqQEAAAba,ES,18
GYQk42QkxAl8npwEAAADy,ES,18
GYL5O6Az0FLpQtgEAAAUN,ES,18
GX9kKTwBgYpwzuQEAAAAC,BR,18
GYwb57wTKd63CwwEAAAaX,BR,18
GYEZp7wv3PFNciwEAAAAZ,ES,18
GX9q72QXy3ZN3GwEAAAFu,US,18
GYehsxwYHGbgiGgEAAAAC,NO,18
GYapN-ghXlSMsnwEAAABV,CO,18
GXdu2UAxklaXCPQEAADfJ,PL,18
GYF5VMgWGKW2zaAEAAAA3,AR,18
GYF406g3fhoTCwgEAAAM8,AR,18
GYqHDTArQ9lTDIQEAAAAD,CO,18
GXdu2UQN96JuAuwEAADah,FI,18
GYjTW9QjBJLq6RAEAAABt,NO,18
GV6r_rwokqVSKwwEAAAAE,ES,18
GYfwxGwPDW1jDOwEAAAAC,CO,18
GX8gh5w1QLC3CCAEAAACv,US,18
GXrnLcQzKrR8GwgEAAAAW,AR,18
GXtlFYg2AbMPCwgEAAAUM,FI,18
GYVxPkQkH4MLDwgEAAAB9,MX,18
GYl1p_Ajr6o9BRAEAAAAO,BR,18
GYuQlJAE5uqmChwEAAAAC,SE,18
GXBkQ_gMtBVa1lwEAAAPl,MX,18
GYIjcwg42VbK9wgEAAACy,CO,18
GYMMh8weFzjjCwgEAAAAC,BR,18
GYoyh3gjhQaSLwwEAAABo,BR,18
GYzWbGgR2pma1rgEAAAAt,DK,18
GZDZ4jASL83SfmgEAAAdO,MX,18
GYbvp7Q4AhGuWPQEAAANC,MX,18
GYnMbmgAIe4jCwwEAAAIq,NL,18
GXRZd8AUueK5TwgEAAAKq,SE,18
GYcIHlQXbLIQOtgEAAAAG,SE,18
GXdu2Vg1tw5uAuwEAADat,BR,18
GYS6z7QwBC8J9qQEAAAEI,MX,18
GYGQHnQ66bIW2XgEAAAAy,NO,18
GYTqlwAcO3MPDwgEAAADo,MX,18
GYW7ozg61cqGjTwEAAAEN,CO,18
GYGiR_gfewJBRgAEAAABd,CO,18
GY2jSHAPsZUthwgEAAAEk,DK,18
GX0_KAgpf77CttQEAAAJc,FI,18
GX9q8KQcs_8LCawEAAAAF,BR,18
GVU4wbAZez4NJjhsJAdm-,US,18
GY2QN4QGbKMNekQEAAADN,BR,18
GYhnhuw4asJZ2wwEAAAAe,ES,18
GYvounAllNpa8kAEAAALu,DK,18
GZA8LUQTsmLiWtQEAAAPl,SE,18
GYGNQawXre1PDwgEAAAAC,US,18
GV40AfAu6yJKhwgEAAAAp,SE,18
GV-BPkgQsScLDwwEAAACE,CO,18
GYKcayQ7kmxi_uQEAAAED,BR,18
GXdu2VgzTyJuAuwEAADas,BR,18
GYi9TYAF1WoGimwEAAABi,BR,18
GX9DOwQU8kMJoXAEAAAAu,SE,18
GYJWdiAedXWDDwgEAAABA,FI,18
GYbuLhwX645yTwwEAAALl,BR,18
GYmrTxAWpCl3DMgEAAAAC,NL,18
GYh1MIA1UEkeawgEAAABg,ES,18
GYgHepgXnbsNvkAEAAAFX,FI,18
GYN_zywIvgMPDwgEAAANV,CO,18
GYtcrygvFm8NewgEAAAoJ,AR,18
GVU2u0ARhWFFvjSoJAVJq,SE,18
GVU2nJQ6HZVFvjSoJAUrW,ES,18
GVYSiTAFbwIqLlS8JADtp,BR,18
GXqRuGwbYSsLDwgEAAAGc,BR,18
GYW-nbQh3zqdAmgEAAAVr,AR,18
GYJ2gNw4oJqzDWwEAAAGv,CO,18
GYjXHrQBV7KCDJwEAAAAg,AR,18
GYbA7CAyGUMPCwgEAAAAV,AR,18
GYKf2vARWDqXCwgEAAAAx,MX,18
GXtlhCgtvX5uSkwEAAATC,FI,18
GXwO8LwQUJbnDHQEAAARh,ES,18
GYfrOBgwJAcJ8wwEAAAAC,US,18
GX3hmdAVQOYuZmAEAAAEJ,NL,18
GY2QUhg4BOJ_DwgEAAAD-,NL,18
GY28Pgg7CWLy2sQEAAAAC,MX,18
GYBMydQXlsRCVgQEAAAAz,BR,18
GVU2u7gvLrY7DwvwIAVS1,FI,18
GXt52SQuo_sJHjQEAAAs3,AR,18
GYbnEPgl1miHDSAEAAAIv,CO,18
GWeT0YgEJpbWurAEAAAIu,SE,18
GVU39lQn5347DwvwIAasV,SE,18
GYaC7RQNQkbaisgEAAAAT,SE,18
GYroFsgQ-16GyTAEAAACn,MX,18
GYfpnmAQ0yMNUjQEAAABA,BR,18
GYivWaAXEZMLDwwEAAACz,DK,18
GYJxoQQXAXZqpgQEAAAA3,NL,18
GXd7gCQH2RLPDfgEAAAV4,AR,18
GYGQHnQ66bIW2XgEAAAAy,DK,18
GX-N6ygNbA6qdwwEAAAAi,NL,18
GYKvYXA1tvK1kwwEAAAAz,CO,18
GXioU9wu48oCnrwEAAAEL,NO,18
GXjtShgoHJ8PDwwEAAAhe,AR,18
GXwO8LwQUJbnDHQEAAARh,MX,18
GYL_Z7AW4ppXCCQEAAADa,NO,18
GXEIDEwdoeW2-gAEAAAGy,DK,18
GYIbMKwg5ep2TjQEAAAau,AR,18
GYJ2gNw4oJqzDWwEAAAGv,MX,18
GYmRflwr2frCYwwEAAAAC,MX,18
GYGa0mwDZIIy1iAEAAACF,AR,18
GXJviOAyk84G6gAEAAAIV,SE,18
GYPnW_g1iBRtyswEAAABM,MX,18
GYh64XAXve5WzZgEAAAKx,NO,18
GXdu2RA36H6XCPQEAADea,CO,18
GWv8nMAXkHzWlqwEAAAEM,NO,18
GWqvXzgSRTLiWwwEAAAFp,CO,18
GYzl87QtQEZfCwwEAAAAC,AR,18
GYWZvJAb4uo6NwgEAAAC0,BR,18
GY3gCxwFGp8PDwgEAAABY,NL,18
GYry7cgbv18LCUgEAAAMw,CO,18
GYGQHkQKmf6UEpwEAAAAD,FI,18
GYMZl1w5w-FEjwgEAAAAr,CO,18
GYikqDwGhIJHDVgEAAAH7,CO,18
GXeOM0wnXOrPDfgEAAAWb,AR,18
GYEb9QwLgFF9_ZwEAAAA7,US,18
GYF5H2gfnUMPDwgEAAABA,AR,18
GY00h4QvbxYzDwgEAAAFq,NL,18
GY8FkWQzoraaHgQEAAAur,FI,18
GXelcGQ2IX0ytlAEAAAep,PL,18
GXdu2UAqkPJuAuwEAADad,NO,18
GY4d1PQAwU6aHgQEAAAOa,SE,18
GWhWrJws0OZC_pgEAAABR,NL,18
GYfwXjw7YK8PCWgEAAACw,CO,18
GYTG1VAKUzhyFowEAAAHn,AR,18
GXbNISgPteoNiYAEAAAo3,SE,18
GYwdxxwEMTBEHXQEAAAa_,NL,18
GYkVtQAAqiaNYwwEAAAAC,CO,18
GXtlhCgpbocJHjQEAAAfi,US,18
GYGazlgvpD6mulwEAAAEB,AR,18
GXtleOA7ImZuSkwEAAASD,BR,18
GYzxFSQB6xH6hogEAAAAO,BR,18
GYILOVQO237IwowEAAAAC,US,18
GY4d1yQJrKq-1mgEAAALS,SE,18
GXt52SQtPlcPCwgEAAAmo,BR,18
GX42eJgm3lcPCwwEAAASZ,CO,18
GXt_piwUrsJuSkwEAAAml,AR,18
GYO2jaQ2kvxOXUQEAAAgU,US,18
GX07gIgwyTnKJwwEAAAAC,BR,18
GXyIOOw8kzMJ6pQEAAAAs,MX,18
GYWc6Bg5dncM5AAEAAABq,NO,18
GYjNxrQs3UYR_AAEAAAA_,CO,18
GXbooCQpETaOqkAEAAArQ,BR,18
GY1bBQQzmmY6vvgEAAAAV,DK,18
GYXEKmwMUC4JQuwEAAANr,SE,18
GXrHxGQ1Foq2brQEAAACb,CO,18
GYPXoHg28BkVLBQEAAADx,PL,18
GYPByzgYje6uLKAEAAAAI,NO,18
GYrIprARPDYyFwwEAAAAE,NO,18
GXioU8Qz9EICnrwEAAAAY,FI,18
GVU25FgeUh1FvjSoJAV6Q,MX,18
GYcI6cAUIBI-qwgEAAAAb,SE,18
GVU2mlwrXPoNJjhsJAUk-,ES,18
GYGblNguYmRSjVQEAAAAD,PL,18
GXmavAA0kLJ4_wwEAACty,CO,18
GVU2fQQUZWo7DwvwIAUHo,DK,18
GVU2kmwQd94NJjhsJAUa_,PL,18
GYiYW1gEfPke9GQEAAAFB,FI,18
GYTpBDwehncPDIAEAAAAF,BR,18
GVWeoCgvsaV-0twgJAAAJ,BR,18
GXvzwwASJ2MPDwgEAAAKp,MX,18
GYiTRdQH7OsMMgAEAAAAu,BR,18
GXdhYaQo_YpuAuwEAADV_,SE,18
GYvCDqAPVFxbDwwEAAAG0,AR,18
GY2DwTgbVe8PCcAEAAAAY,PL,18
GYGiRWQ3Rc6qQvAEAAABa,MX,18
GYpXdzwxgQMLDBgEAAABv,BR,18
GYmFp9ATv1JSBmwEAAACW,BR,18
GYRBCEAdpFMLDRQEAAACT,ES,18
GX2pSUgq6241IugEAAACT,ES,18
GY1fm0Q1EG2WMrgEAAAH0,SE,18
GVU2oOwVB-o7DwvwIAU4R,MX,18
GX-4PkQrm_oxbwwEAAAAE,FI,18
GYHFHRAkWqRx6vAEAAAAD,MX,18
GYHFK1wRhvRx6vAEAAAAE,CO,18
GYIbK6wOb34nDwwEAAAAC,CO,18
GWqvQQAZMtqaHhAEAAACW,CO,18
GYJo4vwcDsRO9MAEAAAAC,CO,18
GYF5E_gjTKsPDwgEAAAAH,SE,18
GYuQlJAE5uqmChwEAAAAC,NO,18
GYgYjWw773MNoegEAAAAC,DK,18
GY48ZzATccsPDwgEAAAQT,CO,18
GYGIG7AjeAbihkAEAAAAP,NO,18
GYDk9Ig48c5i6hgEAAAA7,FI,18
GYVvh2wUu0YKFQQEAAAAZ,BR,18
GYgOAzw2QqMJiuwEAAAAD,DK,18
GYGtK2Afsf8I3LgEAAADh,SE,18
GXKIi_wJVwpaZlwEAAAAm,NL,18
GXtlhCgpbocJHjQEAAAfi,BR,18
GYUJo5gGZXiq9hAEAAAAK,NL,18
GXa5NxQH_E5GYoAEAAAAl,PL,18
GX9emIAXiyK2ikQEAAABG,US,18
GWl56EgwBTIbDRgEAAAGa,MX,18
GYUQuEwDMN76hqgEAAAHk,ES,18
GYo2UCwHKMX-zwgEAAAGt,CO,18
GXN3NGgOpDZ63mgEAAAO-,PL,18
GXuOrbQniO6UJwwEAAAOx,BR,18
GVU22vArU1FFvjSoJAVxO,SE,18
GYehsxwYHGbgiGgEAAAAC,DK,18
GYK0x7gXCza4OwwEAAADl,AR,18
GYzQc6Q0Mrh2XjgEAAAC6,PL,18
GYB3A4QcDM8LDAgEAAABX,US,18
GXPAj_wlWEYRYKAEAAAC9,BR,18
GXt53sgEhS5uSkwEAAAjI,NL,18
GYlg4lQQHqAG_UgEAAAEd,CO,18
GXdu2VgPdq5uAuwEAADak,NL,18
GY1IBdAJF2sNksQEAAAEH,PL,18
GYR3tyQ8P1DdFwwEAAAll,BR,18
GYxCJKwGU8REHXQEAAAkc,NO,18
GYGd7ZAdxQMNAwgEAAAGY,MX,18
GX-JFhQwLrYuxvgEAAADU,AR,18
GYYUVYA8e0IsXwgEAAABK,NO,18
GYF5RKQrJMQaavQEAAAN4,MX,18
GYqyC2wz4L8PDFQEAAAAC,MX,18
GY2R3IQjdhDrCwwEAAAEV,FI,18
GXSySXwJTcpVLqQEAAATS,FI,18
GVWieTgf6Vl-0twgJAAFW,DK,18
GWmeLnADpSIbDRgEAAAL0,US,18
GYbtlswuHR0cNggEAAAOa,DK,18
GYF5QqQilkcPDwgEAAADq,BR,18
GW0ZZ-wC2MalHwwEAAAB3,NO,18
GYEo27wV1b5O1wwEAAAAC,NL,17
GYIjiPALE5ZWQSgEAAADG,MX,17
GYbi66A6f4HkergEAAAH7,BR,17
GYyzONw4jE6rDwwEAAAE4,CO,17
GXdu2ZAigOMPCwwEAADXI,AR,17
GX9jyLQCB-Fy8eAEAAACR,AR,17
GYfNcow29NpWwwgEAAAAj,SE,17
GXdu2ZAnYGJuAuwEAADbC,MX,17
GYXtakAQlz4G_sAEAAAA6,US,17
GXJvJnAOSVIG6gAEAAAFn,AR,17
GYLezlwqHdQJ-jQEAAAOS,AR,17
GX-nzMwc-EaCFpgEAAAMh,NL,17
GYJARTwDr3Y2KCgEAAAAD,CO,17
GYKKekATs1omBrwEAAAAi,BR,17
GX9kFpg8-hly8eAEAAAF7,BR,17
GYfIUIwKqWZ2YFwEAAAAC,SE,17
GYVwB2QzURrmjIwEAAABa,PL,17
GYa529wJJ4qaLgwEAAABB,US,17
GXjS6GgxEUpPCwgEAAASR,AR,17
GXmZ2wgEPcDC3wwEAACw7,MX,17
GYF5R1Abw9sPDwgEAAAEV,BR,17
GYvNr1AMw5a3CwwEAAAKT,DK,17
GYXL2dgoZuDeNogEAAAay,SE,17
GYSTAcQ3AeL7DTwEAAAAC,AR,17
GYXyvYAxds6MuwgEAAAC3,DK,17
GYBCRdASrK663twEAAABG,BR,17
GY1bBQQzmmY6vvgEAAAAV,US,17
GWed7jwh34h-xnQEAAAAv,US,17
GYfl4WQlM2om1eAEAAAEq,PL,17
GYZ1sOQOynpFErQEAAAAC,BR,17
GXdu2XgYWL5uAuwEAADa1,MX,17
GX5cEoQsWQ8LCGgEAAAAC,SE,17
GYV065wE9L6ibvAEAAAB1,MX,17
GWAFNfQfXV4m1egEAAAAi,MX,17
GYk7zKAr-ob61wwEAAAAG,MX,17
GY1KUWAsQ2rmhMgEAAAEQ,PL,17
GYxkOvAy7ZZa8kAEAAAnm,PL,17
GYlhNIAcGSYQuNwEAAAAC,BR,17
GYvCDqAPVFxbDwwEAAAG0,BR,17
GXai-owjsw6CkmwEAAAnv,CO,17
GYkyHDAjbFaG7ngEAAAAC,MX,17
GY1IBdAJF2sNksQEAAAEH,AR,17
GYzMPZwreEJWnwgEAAACf,MX,17
GXdu2UAdZUKXCPQEAADfG,PL,17
GYBg7cwYTj8LCZAEAAAAC,MX,17
GWsfH3waYwLLCwwEAAAAq,MX,17
GVU39lQn5347DwvwIAasV,ES,17
GYoarMge3QsITMwEAAAAC,CO,17
GXEIDEwdoeW2-gAEAAAGy,NO,17
GXyMDzAIVi528vgEAAAQg,CO,17
GX2odqQUHJx6fnAEAAALU,CO,17
GWzqJ7g5MTMPCDwEAAAAH,US,17
GXk2bgA5hXjC3wwEAAAaY,BR,17
GYF4c4Q01Wpy6tAEAAAAL,FI,17
GYiiE3wYmp8LDwgEAAAHN,DK,17
GYivWaAXEZMLDwwEAAACz,CO,17
GYRU8EQMkiJwkkgEAAAAO,CO,17
GXXAlXAeQsMPCwgEAAAGz,AR,17
GX_PTlgwwZLa8wwEAAAAm,PL,17
GYhuCSg8qorQkKQEAAAAy,CO,17
GYWc6Bg5dncM5AAEAAABq,CO,17
GYGd7MAOfr8PDFgEAAAAs,MX,17
GYertfwheoomXpgEAAAAb,BR,17
GXmZuUQEukCLCHAEAABjG,MX,17
GYJHuzgJ_3sJ7wwEAAAHK,MX,17
GXjtSkAWvKo7CZgEAABCk,CO,17
GYWXK8ws4esPCJQEAAAFT,SE,17
GYW8X9gHI74uqPgEAAAAC,ES,17
GWT7L-QiJlsPDwgEAAAAQ,US,17
GXt53sgEhS5uSkwEAAAjI,FI,17
GYx9hmwtSRIPDagEAAADv,MX,17
GVU44Ww30nYNJjhsJAeEz,ES,17
GYynMYAyAAK68qwEAAAEE,PL,17
GVr1CogQgvpSVYM4IAAAa,ES,17
GXtf0UwTqw8JHjQEAAAbT,FI,17
GYuAQyQEXu8LCwgEAAA3l,PL,17
GYxWrQgoE18JboAEAAAmv,SE,17
GW3ssWAEl3cNOkQEAAAgY,CO,17
GY4fl9Qimu4SKbQEAAAAE,MX,17
GY1bBQQzmmY6vvgEAAAAV,NL,17
GX1AF4QPcoYaMwgEAAAQ5,FI,17
GY2QN4QGbKMNekQEAAADN,NO,17
GYVwB2QzURrmjIwEAAABa,NO,17
GYSAC-Q5kcXjDSQEAAAAb,BR,17
GX7WPJgqYpLZJwwEAAABu,AR,17
GXuIsdAfcxZuSkwEAAAvN,BR,17
GYF41nwfz6YTCwgEAAANO,CO,17
GYdVjKgFrfmLDDQEAAAAF,NO,17
GYKjiEAfq0h9hkwEAAAHH,MX,17
GYl6PUQdhn66vjgEAAAAG,ES,17
GYND_sQF-4K28wgEAAABp,NL,17
GXdu2ZAMWYJuAuwEAADa4,CO,17
GYaC7dwfIEMLCHAEAAAAR,NO,17
GYF5ALAsPOE3CbgEAAACv,MX,17
GXtq3VAt1AMPCwgEAAAb8,SE,17
GYsyA2QlnbHmangEAAAdI,MX,17
GYZ9oUAgE5YzDKgEAAAAI,SE,17
GXrR0EARoJo5awgEAAAMM,CO,17
GYJ5rXgua4L4-twEAAAKX,BR,17
GXORTKAovncLCwwEAAAF5,CO,17
GXdu2ZAMWYJuAuwEAADa4,MX,17
GYcIF4wjDLXconAEAAAAJ,DK,17
GYOKCug0IxLbCDgEAAAAC,NL,17
GYVlDxQQ0QaqHCgEAAAGX,NO,17
GYyPY_AmZWZG4NwEAAAAC,BR,17
GYY1s8A6VqI3CwgEAAABi,CO,17
GYw4y-Ax80BbDwwEAAAhs,FI,17
GYOia2go061OLNgEAAAW3,CO,17
GYGtK2Afsf8I3LgEAAADh,MX,17
GYGiQ_gZxIqqQvAEAAABQ,ES,17
GYGLWjQCNPQS0wgEAAAD0,CO,17
GYmrTxAWpCl3DMgEAAAAC,AR,17
GYJ6BcQQC656uswEAAALS,CO,17
GXdu2Tw3dR5uAuwEAADaT,US,17
GY5h02gIxvsPCLwEAAAZv,MX,17
GXKNzOAKRTsPDwwEAAABZ,MX,17
GYQk42Q1l6Z3CeAEAAAGV,ES,17
GYfkEHgWVrYmYsgEAAAC1,SE,17
GYwb57wTKd63CwwEAAAaX,CO,17
GX7QU5AGnhiLDwwEAAAAj,AR,17
GWl5hNA1GB8JInwEAAADf,MX,17
GYpXdzwxgQMLDBgEAAABv,MX,17
GXdu2cQzfysPCwwEAADXM,US,17
GWGwm2gls47RbwwEAAACB,NO,17
GYK0DcgxUPqrCwgEAAAAn,AR,17
GYQt2kwWy5LLDMQEAAAAZ,BR,17
GYgQ2mAuk18LCHAEAAAAf,CO,17
GXvyhuwpA7JpiwwEAAAEY,AR,17
GYKQAkQBpTMNQvAEAAAGF,MX,17
GYJWdJAUshsPCwgEAAABc,FI,17
GYGQHnQ66bIW2XgEAAAAy,FI,17
GYnKoEgkR-5N_YgEAAAGT,CO,17
GWZsY8g4GWaKDKwEAAABk,NL,17
GYk7_Hwa5mL61wwEAAAAO,BR,17
GYY-44wKTppTDWgEAAAAi,FI,17
GYDbevA1fbpvCwgEAAAAN,NO,17
GXdu2RQGWOMPCwwEAADWU,AR,17
GXp30rwT20Lq4SAEAAAKy,CO,17
GYF40LAhXmAaavQEAAACW,AR,17
GYWZvJAb4uo6NwgEAAAC0,MX,17
GXbHqPg3zOnepwwEAAAaA,BR,17
GY3uPAwfNlsLCwwEAAAE9,DK,17
GWhWrJws0OZC_pgEAAABR,AR,17
GWIe9ngfRdbeZjQEAAADH,PL,17
GXdu2UQBElaXCPQEAADfM,PL,17
GXtleOQWhRcPCwgEAAAU7,NO,17
GYf1V5wGHpmHCwwEAAABS,SE,17
GYKaqKAeYn6S1oAEAAABt,AR,17
GYUGtAAPcfU5RVQEAAAFx,FI,17
GYlhcNQsrkIufwwEAAAAE,MX,17
GXr7ArAnlf4nDHQEAAAJ2,BR,17
GYRIw3QGcwcJrtAEAAAAC,MX,17
GYdUFjgB1SLKewgEAAAAC,DK,17
GYabfWwS74zWCogEAAABO,MX,17
GY2zG2wrfZSvCLgEAAAA7,SE,17
GYM-IuwM5lKmPwgEAAABs,FI,17
GXtlhUA0zrsJHjQEAAAfz,NL,17
GXmZs6AuHuZ4_wwEAACqW,MX,17
GYW-nbQh3zqdAmgEAAAVr,BR,17
GXdhnJQG618PCwwEAADS3,CO,17
GXtldyg9BPJuSkwEAAAR1,MX,17
GYF5E_gjTKsPDwgEAAAAH,BR,17
GYXyvYAxds6MuwgEAAAC3,NO,17
GYpJlowC2oMLCOgEAAAAC,MX,17
GYdUG2QH-DMJ-wwEAAAAR,FI,17
GYXAcJg3asaVSwwEAAAPj,MX,17
GYhfpqgCOEcLCwwEAAADn,ES,17
GVzTjQgdrIYmlwwEAAAAE,ES,17
GY1fvjQ6tQKjCwwEAAAAj,DK,17
GYrnUgAxQyAOpsAEAAAAC,DK,17
GYivWaAXEZMLDwwEAAACz,SE,17
GYULcuANBr8PCVAEAAALp,FI,17
GYXEJCgSh9YJQuwEAAAKc,SE,17
GYEZm4Qn1r7CgYgEAAAAb,NO,17
GYt6pTgCey8LCwgEAAAy4,MX,17
GYiCchArk8KsZQgEAAAAU,AR,17
GYGd7cA62dMPDFgEAAABA,PL,17
GYhbq9Adm_MLDFAEAAABM,SE,17
GYZQPiAih23KZwwEAAACo,MX,17
GYDJ3aQOYy8PCwwEAAAAK,MX,17
GX2TSFQceQ6Q8ggEAAADg,AR,17
GY48ZzATccsPDwgEAAAQT,BR,17
GYB3SAQKmr698pQEAAABL,FI,17
GY1ZnkQK4JpZQjgEAAAFn,DK,17
GYfmcIw2nB4dQwwEAAAAV,BR,17
GXyINwwT6v46vcwEAAAFv,CO,17
GXdu2UAA5zMPCwwEAADWg,AR,17
GYd-xPQz70ke_IgEAABDl,CO,17
GYFJ_1g7SgX-vswEAAAAS,FI,17
GXdu2cQzfysPCwwEAADXM,SE,17
GVvk8Gw1uUYE0m2IJAAAn,CO,17
GYVwB2QzURrmjIwEAAABa,CO,17
GXvNE_wCRNYaEUwEAAAGh,US,17
GXtleOA7ImZuSkwEAAASD,CO,17
GY1_uNgldOTqGwwEAAABU,BR,17
GYG8_bgHgxWvDIwEAAACA,CO,17
GZA8LUQTsmLiWtQEAAAPl,FI,17
GYYOshwLnmXBLMQEAAAAU,MX,17
GX9qXuQjQhMLCwgEAAAAR,BR,17
GYF4dXgnUnW9UiQEAAABa,AR,17
GW3sscQOlT8PDDgEAAAiC,MX,17
GYcI6cAUIBI-qwgEAAAAb,NO,17
GZFFX1gMjTLGYsAEAAAj8,CO,17
GWN0w9A0ycMMMcgEAAAH0,AR,17
GYcT8FAvWe8JUngEAAAC_,SE,17
GYw4CYwzBT4i8LgEAAAAC,US,17
GYoyh3gjhQaSLwwEAAABo,CO,17
GYaC7swg-3YjDwgEAAAAe,SE,17
GXioCagsZkMPCwwEAAABU,CO,17
GXmZ1WQgtCSLCHAEAABkh,PL,17
